0,1
"{'to_table': 'dimSource', 'Title': 'Forty Shades Of Blue', 'US_Gross': '75828', 'Worldwide_Gross': '172569', 'US_DVD_Sales': '', 'Production_Budget': '1500000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '6', 'IMDB_Votes': '873', 'Director': '', 'Distributor': 'Vitagraph Films', 'Release_Date': '38623', 'Major_Genre': 'Drama', 'Creative_Type': '', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': '42Nd Street', 'US_Gross': '2300000', 'Worldwide_Gross': '2300000', 'US_DVD_Sales': '', 'Production_Budget': '439000', 'Rotten_Tomatoes_Rating': '95', 'IMDB_Rating': '7.7', 'IMDB_Votes': '4263', 'Director': '', 'Distributor': 'Warner Bros.', 'Release_Date': '12122', 'Major_Genre': 'Musical', 'Creative_Type': '', 'Source': 'Based On Book/Short Story'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Four Rooms', 'US_Gross': '4301000', 'Worldwide_Gross': '4301000', 'US_DVD_Sales': '', 'Production_Budget': '4000000', 'Rotten_Tomatoes_Rating': '14', 'IMDB_Rating': '6.4', 'IMDB_Votes': '34328', 'Director': 'Robert Rodriguez', 'Distributor': 'Miramax', 'Release_Date': '35058', 'Major_Genre': 'Comedy', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'The Four Seasons', 'US_Gross': '42488161', 'Worldwide_Gross': '42488161', 'US_DVD_Sales': '', 'Production_Budget': '6500000', 'Rotten_Tomatoes_Rating': '71', 'IMDB_Rating': '7', 'IMDB_Votes': '1814', 'Director': 'Alan Alda', 'Distributor': 'Universal', 'Release_Date': '29728', 'Major_Genre': 'Comedy', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Four Weddings And A Funeral', 'US_Gross': '52700832', 'Worldwide_Gross': '242895809', 'US_DVD_Sales': '', 'Production_Budget': '4500000', 'Rotten_Tomatoes_Rating': '96', 'IMDB_Rating': '7.1', 'IMDB_Votes': '39003', 'Director': 'Mike Newell', 'Distributor': 'Gramercy', 'Release_Date': '34402', 'Major_Genre': 'Romantic Comedy', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': '51 Birch Street', 'US_Gross': '84689', 'Worldwide_Gross': '84689', 'US_DVD_Sales': '', 'Production_Budget': '350000', 'Rotten_Tomatoes_Rating': '97', 'IMDB_Rating': '7.4', 'IMDB_Votes': '439', 'Director': '', 'Distributor': 'Truly Indie', 'Release_Date': '39008', 'Major_Genre': '', 'Creative_Type': '', 'Source': ''}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': '55 Days At Peking', 'US_Gross': '10000000', 'Worldwide_Gross': '10000000', 'US_DVD_Sales': '', 'Production_Budget': '17000000', 'Rotten_Tomatoes_Rating': '57', 'IMDB_Rating': '6.8', 'IMDB_Votes': '2104', 'Director': '', 'Distributor': '', 'Release_Date': '1963', 'Major_Genre': 'Drama', 'Creative_Type': '', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Nine 1/2 Weeks', 'US_Gross': '6734844', 'Worldwide_Gross': '6734844', 'US_DVD_Sales': '', 'Production_Budget': '18000000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '5.4', 'IMDB_Votes': '12731', 'Director': 'Adrian Lyne', 'Distributor': 'Mgm', 'Release_Date': '31464', 'Major_Genre': 'Drama', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Based On Book/Short Story'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Ast?�Rix Aux Jeux Olympiques', 'US_Gross': '999811', 'Worldwide_Gross': '132999811', 'US_DVD_Sales': '', 'Production_Budget': '113500000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '4.9', 'IMDB_Votes': '5620', 'Director': '', 'Distributor': 'Alliance', 'Release_Date': '39633', 'Major_Genre': 'Adventure', 'Creative_Type': 'Fantasy', 'Source': 'Based On Comic/Graphic Novel'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'The Abyss', 'US_Gross': '54243125', 'Worldwide_Gross': '54243125', 'US_DVD_Sales': '', 'Production_Budget': '70000000', 'Rotten_Tomatoes_Rating': '88', 'IMDB_Rating': '7.6', 'IMDB_Votes': '51018', 'Director': 'James Cameron', 'Distributor': '20Th Century Fox', 'Release_Date': '32729', 'Major_Genre': 'Action', 'Creative_Type': 'Science Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Action Jackson', 'US_Gross': '20257000', 'Worldwide_Gross': '20257000', 'US_DVD_Sales': '', 'Production_Budget': '7000000', 'Rotten_Tomatoes_Rating': '10', 'IMDB_Rating': '4.6', 'IMDB_Votes': '3856', 'Director': '', 'Distributor': 'Lorimar Motion Pictures', 'Release_Date': '32185', 'Major_Genre': 'Action', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Ace Ventura: Pet Detective', 'US_Gross': '72217396', 'Worldwide_Gross': '107217396', 'US_DVD_Sales': '', 'Production_Budget': '12000000', 'Rotten_Tomatoes_Rating': '49', 'IMDB_Rating': '6.6', 'IMDB_Votes': '63543', 'Director': 'Tom Shadyac', 'Distributor': 'Warner Bros.', 'Release_Date': '34369', 'Major_Genre': 'Comedy', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Ace Ventura: When Nature Calls', 'US_Gross': '108360063', 'Worldwide_Gross': '212400000', 'US_DVD_Sales': '', 'Production_Budget': '30000000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '5.6', 'IMDB_Votes': '51275', 'Director': 'Steve Oedekerk', 'Distributor': 'Warner Bros.', 'Release_Date': '35013', 'Major_Genre': 'Comedy', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': ""April Fool'S Day"", 'US_Gross': '12947763', 'Worldwide_Gross': '12947763', 'US_DVD_Sales': '', 'Production_Budget': '5000000', 'Rotten_Tomatoes_Rating': '31', 'IMDB_Rating': '', 'IMDB_Votes': '', 'Director': '', 'Distributor': 'Paramount Pictures', 'Release_Date': '31498', 'Major_Genre': 'Horror', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Among Giants', 'US_Gross': '64359', 'Worldwide_Gross': '64359', 'US_DVD_Sales': '', 'Production_Budget': '4000000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '5.7', 'IMDB_Votes': '546', 'Director': '', 'Distributor': 'Fox Searchlight', 'Release_Date': '36245', 'Major_Genre': 'Romantic Comedy', 'Creative_Type': '', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Annie Get Your Gun', 'US_Gross': '8000000', 'Worldwide_Gross': '8000000', 'US_DVD_Sales': '', 'Production_Budget': '3768785', 'Rotten_Tomatoes_Rating': '100', 'IMDB_Rating': '7.1', 'IMDB_Votes': '1326', 'Director': '', 'Distributor': 'Mgm', 'Release_Date': '18400', 'Major_Genre': 'Musical', 'Creative_Type': '', 'Source': 'Based On Book/Short Story'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Alice In Wonderland', 'US_Gross': '0', 'Worldwide_Gross': '0', 'US_DVD_Sales': '', 'Production_Budget': '3000000', 'Rotten_Tomatoes_Rating': '20', 'IMDB_Rating': '6.7', 'IMDB_Votes': '63458', 'Director': '', 'Distributor': 'Rko Radio Pictures', 'Release_Date': '18837', 'Major_Genre': 'Musical', 'Creative_Type': '', 'Source': 'Based On Book/Short Story'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'The Princess And The Cobbler', 'US_Gross': '669276', 'Worldwide_Gross': '669276', 'US_DVD_Sales': '', 'Production_Budget': '24000000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '7.3', 'IMDB_Votes': '893', 'Director': '', 'Distributor': 'Miramax', 'Release_Date': '34936', 'Major_Genre': 'Adventure', 'Creative_Type': 'Fantasy', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'The Alamo', 'US_Gross': '7900000', 'Worldwide_Gross': '7900000', 'US_DVD_Sales': '', 'Production_Budget': '12000000', 'Rotten_Tomatoes_Rating': '54', 'IMDB_Rating': '5.9', 'IMDB_Votes': '10063', 'Director': 'John Wayne', 'Distributor': 'United Artists', 'Release_Date': '22213', 'Major_Genre': 'Western', 'Creative_Type': 'Historical Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': ""Alexander'S Ragtime Band"", 'US_Gross': '4000000', 'Worldwide_Gross': '4000000', 'US_DVD_Sales': '', 'Production_Budget': '2000000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '', 'IMDB_Votes': '', 'Director': '', 'Distributor': '20Th Century Fox', 'Release_Date': '1938', 'Major_Genre': 'Drama', 'Creative_Type': '', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Alive', 'US_Gross': '36299670', 'Worldwide_Gross': '36299670', 'US_DVD_Sales': '', 'Production_Budget': '32000000', 'Rotten_Tomatoes_Rating': '71', 'IMDB_Rating': '3.2', 'IMDB_Votes': '124', 'Director': 'Frank Marshall', 'Distributor': 'Walt Disney Pictures', 'Release_Date': '33984', 'Major_Genre': 'Adventure', 'Creative_Type': 'Dramatization', 'Source': 'Based On Book/Short Story'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Amen', 'US_Gross': '274299', 'Worldwide_Gross': '274299', 'US_DVD_Sales': '', 'Production_Budget': '14000000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '7.4', 'IMDB_Votes': '5416', 'Director': 'Costa-Gavras', 'Distributor': 'Kino International', 'Release_Date': '37645', 'Major_Genre': 'Drama', 'Creative_Type': '', 'Source': 'Based On Play'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'American Graffiti', 'US_Gross': '115000000', 'Worldwide_Gross': '140000000', 'US_DVD_Sales': '', 'Production_Budget': '777000', 'Rotten_Tomatoes_Rating': '97', 'IMDB_Rating': '7.6', 'IMDB_Votes': '30952', 'Director': 'George Lucas', 'Distributor': 'Universal', 'Release_Date': '26887', 'Major_Genre': 'Comedy', 'Creative_Type': '', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'American Ninja 2: The Confrontation', 'US_Gross': '4000000', 'Worldwide_Gross': '4000000', 'US_DVD_Sales': '', 'Production_Budget': '350000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '3.7', 'IMDB_Votes': '2495', 'Director': 'Sam Firstenberg', 'Distributor': '', 'Release_Date': '1987', 'Major_Genre': 'Action', 'Creative_Type': '', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'The American President', 'US_Gross': '60022813', 'Worldwide_Gross': '107822813', 'US_DVD_Sales': '', 'Production_Budget': '62000000', 'Rotten_Tomatoes_Rating': '90', 'IMDB_Rating': '6.8', 'IMDB_Votes': '22780', 'Director': 'Rob Reiner', 'Distributor': 'Sony Pictures', 'Release_Date': '35020', 'Major_Genre': 'Romantic Comedy', 'Creative_Type': 'Contemporary Fiction', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Annie Hall', 'US_Gross': '38251425', 'Worldwide_Gross': '38251425', 'US_DVD_Sales': '', 'Production_Budget': '4000000', 'Rotten_Tomatoes_Rating': '98', 'IMDB_Rating': '8.2', 'IMDB_Votes': '65406', 'Director': 'Woody Allen', 'Distributor': 'Mgm', 'Release_Date': '28235', 'Major_Genre': 'Comedy', 'Creative_Type': '', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'Anatomie', 'US_Gross': '9598', 'Worldwide_Gross': '9598', 'US_DVD_Sales': '', 'Production_Budget': '2500000', 'Rotten_Tomatoes_Rating': '', 'IMDB_Rating': '6.1', 'IMDB_Votes': '6266', 'Director': '', 'Distributor': 'Sony Pictures', 'Release_Date': '36777', 'Major_Genre': 'Horror', 'Creative_Type': '', 'Source': 'Original Screenplay'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
"{'to_table': 'dimSource', 'Title': 'The Adventures Of Huck Finn', 'US_Gross': '24103594', 'Worldwide_Gross': '24103594', 'US_DVD_Sales': '', 'Production_Budget': '6500000', 'Rotten_Tomatoes_Rating': '62', 'IMDB_Rating': '5.8', 'IMDB_Votes': '3095', 'Director': 'Stephen Sommers', 'Distributor': 'Walt Disney Pictures', 'Release_Date': '34061', 'Major_Genre': 'Adventure', 'Creative_Type': 'Historical Fiction', 'Source': 'Based On Book/Short Story'}","{'Title': 'fact', 'US_Gross': 'fact', 'Worldwide_Gross': 'fact', 'US_DVD_Sales': 'fact', 'Production_Budget': 'fact', 'Rotten_Tomatoes_Rating': 'fact', 'IMDB_Rating': 'fact', 'IMDB_Votes': 'fact', 'Director': 'dimDirector', 'Distributor': 'dimDist', 'Release_Date': 'dimRelease', 'Major_Genre': 'dimGenre', 'Creative_Type': 'dimType', 'Source': 'dimSource'}"
